doc_id,dname,gender,qualification,job_specification,hosp_name
1872,Jerry Colon,M,Residency,Anatomy,Al-Hilal Hospital
1873,Kayla Mcintosh,F,MS,Anatomy,Emirates Hospital
1874,Julie Knapp,M,Board Certified,Opthalmologist,American Mission Hospital
1875,Lisa Cole,M,Board Certified,Pediatrician,St Thomas Hospital London
1876,Scott Stone,M,BPT,Dermatologist,King Faisal Specialist Hospital & Research Centre
1877,Jose Cochran,F,D.M.,Dermatologist,St Thomas Hospital London
1878,Tanya Pope,M,Board Certified,Opthalmologist,Al-Hilal Hospital
1879,George Bailey,F,MBBS,Dermatologist,King Faisal Specialist Hospital & Research Centre
1880,Pamela Nunez,M,MBBS,Psychiatrist,Salamaniya Hospital
1881,Amy Smith,F,MS,Nephrologist,Salamaniya Hospital
1882,John Gonzales,M,MD,Anatomy,Bahrain Defence Force Hospital
1883,Randy Burke,M,Board Certified,Dermatologist,American Mission Hospital
1884,Gina Reilly,M,D.M.,Anatomy,Salamaniya Hospital
1885,Malik Mcfarland,M,D.M.,Surgeon,Dar Al Shifa Hospital
1886,Laura Smith,M,BPT,Psychiatrist,American Mission Hospital
1887,Elizabeth Valenzuela,M,D.M.,Anesthologist,King Faisal Specialist Hospital & Research Centre
1888,Phillip Brown,M,MD,Opthalmologist,Salamaniya Hospital
1889,Shirley Hines,M,BPT,Surgeon,King Hamad University Hospital
1890,Margaret Acosta,M,Residency,Physiotherapist,Salamaniya Hospital
1891,Michael Leach,M,Residency,Anesthologist,St Thomas Hospital London
1892,Richard Smith,M,MD,Dermatologist,St Thomas Hospital London
1893,Jennifer Hall,M,BPT,Psychiatrist,Dar Al Shifa Hospital
1894,Benjamin Chen DDS,M,Residency,Dermatologist,Emirates Hospital
1895,Melanie Williams,F,MS,Surgeon,American Mission Hospital
1896,Kelly Cook,M,MS,Nephrologist,Emirates Hospital
1897,Jamie Cochran,M,MD,Psychiatrist,Salamaniya Hospital
1898,Craig Rodriguez,F,D.M.,Opthalmologist,St Thomas Hospital London
1899,David Dougherty,F,MD,Pediatrician,American Mission Hospital
1900,Jennifer Turner,M,BPT,Nephrologist,Bahrain Defence Force Hospital
1901,Shelby Cox,M,MD,Dermatologist,Mayo Clinic
1902,Katrina Herrera,M,Board Certified,Radiologist,Emirates Hospital
1903,Ian Webster,F,Residency,Dermatologist,American Mission Hospital
1904,Ariana Davenport,M,MD,Radiologist,King Faisal Specialist Hospital & Research Centre
1905,Katherine Campos,M,D.M.,Opthalmologist,Dar Al Shifa Hospital
1906,Amy Mathis,F,BPT,Radiologist,Emirates Hospital
1907,Michael Reed,M,MBBS,Anatomy,King Faisal Specialist Hospital & Research Centre
1908,Mark Rodriguez,M,MBBS,Pediatrician,King Faisal Specialist Hospital & Research Centre
1909,Anthony Moon,M,D.M.,Surgeon,St Thomas Hospital London
1910,Nichole Cardenas,M,BPT,Psychiatrist,Emirates Hospital
1911,Madison Adams,M,MS,Anatomy,Salamaniya Hospital
1912,Helen Blackburn,M,BPT,Pediatrician,Emirates Hospital
1913,Joseph Ward,F,MD,Opthalmologist,King Faisal Specialist Hospital & Research Centre
1914,Morgan Schwartz,M,MS,Opthalmologist,King Faisal Specialist Hospital & Research Centre
1915,James Williams DDS,M,Residency,Dermatologist,St Thomas Hospital London
1916,Timothy Olson,M,Board Certified,Nephrologist,Salamaniya Hospital
1917,Colleen Marshall,M,MD,Radiologist,Mayo Clinic
1918,Zachary Bradley,M,Board Certified,Surgeon,King Hamad University Hospital
1919,Diane Henry,M,Residency,Surgeon,King Hamad University Hospital
1920,Roy Pope,M,MBBS,Surgeon,King Faisal Specialist Hospital & Research Centre
1921,Sherri Moore,M,BPT,Anesthologist,Dar Al Shifa Hospital
1922,Angela Davis,M,MBBS,Nephrologist,Emirates Hospital
1923,Breanna Beasley,M,BPT,Anesthologist,Emirates Hospital
1924,Joseph Wood,M,MD,Radiologist,Salamaniya Hospital
1925,James Taylor,M,Board Certified,Anatomy,Emirates Hospital
1926,Alyssa Murphy,M,Residency,Dermatologist,St Thomas Hospital London
1927,James Powers,M,MS,Dermatologist,Salamaniya Hospital
1928,Richard Cain,M,Board Certified,Surgeon,Mayo Clinic
1929,Amanda Jimenez,M,Board Certified,Surgeon,St Thomas Hospital London
1930,John Ward,M,Residency,Anatomy,King Hamad University Hospital
1931,Jeffrey Farley,F,MD,Opthalmologist,King Hamad University Hospital
1932,Elizabeth Calderon,M,D.M.,Surgeon,Bahrain Defence Force Hospital
1933,Karen Thomas,M,MS,Surgeon,Dar Al Shifa Hospital
1934,Teresa Gill DDS,M,MS,Nephrologist,Al-Hilal Hospital
1935,Zachary Taylor,M,Residency,Anatomy,Mayo Clinic
1936,Laura Moore,M,MS,Dermatologist,King Faisal Specialist Hospital & Research Centre
1937,Samuel Floyd,M,MBBS,Radiologist,King Faisal Specialist Hospital & Research Centre
1938,Luke Gray,M,D.M.,Nephrologist,St Thomas Hospital London
1939,Stephen Bonilla,M,Residency,Radiologist,King Hamad University Hospital
1940,Steven Lucas,M,Residency,Dermatologist,Al-Hilal Hospital
1941,Dr. Charles Espinoza,F,Residency,Nephrologist,Salamaniya Hospital
1942,Joseph Kline,M,D.M.,Opthalmologist,Al-Hilal Hospital
1943,Hannah Rice,M,MS,Pediatrician,Mayo Clinic
1944,Angela Clark,M,Residency,Physiotherapist,Salamaniya Hospital
1945,Kevin Munoz,M,MD,Anesthologist,American Mission Hospital
1946,Edward Sherman,F,Residency,Anesthologist,American Mission Hospital
1947,Devin Ramsey,F,MS,Anatomy,Emirates Hospital
1948,Lindsey Brown,M,Residency,Psychiatrist,Al-Hilal Hospital
1949,Lisa Hernandez,M,MS,Pediatrician,Al-Hilal Hospital
1950,Jeffrey Harris,M,Residency,Anatomy,King Hamad University Hospital
1951,Nicole Frederick,M,MBBS,Psychiatrist,Al-Hilal Hospital
1952,Beth Garcia,M,MD,Pediatrician,Bahrain Defence Force Hospital
1953,Timothy Kelly,M,Board Certified,Psychiatrist,Salamaniya Hospital
1954,Kyle Taylor,M,D.M.,Radiologist,Emirates Hospital
1955,Nicholas Lin,M,MS,Surgeon,Emirates Hospital
1956,Dawn Griffith,M,MD,Dermatologist,King Faisal Specialist Hospital & Research Centre
1957,Brian Cannon,M,MS,Physiotherapist,Mayo Clinic
1958,Patricia Brown,M,D.M.,Pediatrician,American Mission Hospital
1959,Melissa Santos,M,Residency,Anesthologist,Emirates Hospital
1960,Roger Coleman,M,MS,Psychiatrist,Salamaniya Hospital
1961,William White,F,D.M.,Radiologist,Emirates Hospital
1962,Samantha Martinez,M,Board Certified,Physiotherapist,American Mission Hospital
1963,Joseph Harris,F,D.M.,Psychiatrist,Salamaniya Hospital
1964,Maureen White,F,BPT,Dermatologist,Dar Al Shifa Hospital
1965,Christopher Zamora,M,BPT,Nephrologist,St Thomas Hospital London
1966,Michelle Wolf,M,MS,Anatomy,Salamaniya Hospital
1967,Nancy Hernandez,M,Residency,Anesthologist,American Mission Hospital
1968,Shawn Barnes,M,BPT,Psychiatrist,American Mission Hospital
1969,Jessica Smith,M,Board Certified,Surgeon,Al-Hilal Hospital
1970,Joseph Burke,M,D.M.,Dermatologist,Emirates Hospital
1971,Amber Morgan,M,BPT,Surgeon,Mayo Clinic
1972,Tonya Thomas,M,D.M.,Radiologist,Mayo Clinic
1973,Sherry Lopez,M,D.M.,Psychiatrist,King Faisal Specialist Hospital & Research Centre
1974,Lori Anderson,F,D.M.,Dermatologist,King Faisal Specialist Hospital & Research Centre
1975,Kimberly Perez,M,BPT,Physiotherapist,Mayo Clinic
1976,Jeffery Horne,M,MS,Opthalmologist,Bahrain Defence Force Hospital
1977,Janet Chambers,M,MD,Anesthologist,St Thomas Hospital London
1978,Denise Cantu,M,BPT,Dermatologist,American Mission Hospital
1979,Michelle Gonzalez,F,Residency,Anatomy,Salamaniya Hospital
1980,Justin Williams,F,Board Certified,Surgeon,Bahrain Defence Force Hospital
1981,Christopher Thomas,M,MBBS,Nephrologist,Salamaniya Hospital
1982,Eddie Moore,F,Board Certified,Anatomy,Bahrain Defence Force Hospital
1983,Isaiah Martin,F,MBBS,Anesthologist,St Thomas Hospital London
1984,Nancy Carey,M,Board Certified,Pediatrician,St Thomas Hospital London
1985,Jesse Bright,M,MD,Surgeon,American Mission Hospital
1986,Wanda Moses,M,MS,Anatomy,King Faisal Specialist Hospital & Research Centre
1987,Melissa Mack,F,Board Certified,Psychiatrist,Bahrain Defence Force Hospital
1988,Erika Duffy,M,Board Certified,Anatomy,Al-Hilal Hospital
1989,Wayne Richardson,F,Residency,Physiotherapist,Salamaniya Hospital
1990,Jessica Smith,M,Residency,Surgeon,Al-Hilal Hospital
1991,Nicholas Walker,M,Board Certified,Physiotherapist,Emirates Hospital
1992,Caleb Vega,F,MBBS,Opthalmologist,Al-Hilal Hospital
1993,Jonathan Weiss,M,Board Certified,Surgeon,Emirates Hospital
1994,Kristin Tucker,M,MS,Opthalmologist,Emirates Hospital
1995,Joshua Hinton,M,Residency,Physiotherapist,Emirates Hospital
1996,Meagan Wright,M,Residency,Physiotherapist,King Hamad University Hospital
1997,Melissa Crawford,M,Residency,Nephrologist,St Thomas Hospital London
1998,Rachael Owens,M,D.M.,Psychiatrist,Al-Hilal Hospital
1999,Karen Smith,M,D.M.,Physiotherapist,King Faisal Specialist Hospital & Research Centre
2000,Sierra Ramirez,M,Board Certified,Nephrologist,American Mission Hospital
2001,John Hernandez,M,D.M.,Nephrologist,Dar Al Shifa Hospital
2002,Sarah Quinn,F,Board Certified,Nephrologist,Mayo Clinic
2003,Jordan Hamilton,M,MS,Radiologist,Emirates Hospital
2004,Danielle Cannon,M,Residency,Opthalmologist,Mayo Clinic
2005,Patricia Cruz,M,D.M.,Physiotherapist,Mayo Clinic
2006,Bobby Collins,M,MS,Radiologist,Dar Al Shifa Hospital
2007,Terry Waters,M,MS,Pediatrician,King Hamad University Hospital
2008,Johnathan Anderson,M,MBBS,Pediatrician,St Thomas Hospital London
2009,Michael Ramos,F,D.M.,Radiologist,Mayo Clinic
2010,Joshua Cline,M,Board Certified,Psychiatrist,King Hamad University Hospital
2011,Shannon Rodriguez,F,Board Certified,Radiologist,Mayo Clinic
2012,Maureen Brown,M,MD,Opthalmologist,King Hamad University Hospital
2013,Linda Davis,F,Residency,Psychiatrist,St Thomas Hospital London
2014,Eric Williams,M,MBBS,Anesthologist,Mayo Clinic
2015,Kimberly Valdez,M,MS,Psychiatrist,Mayo Clinic
2016,Margaret Ewing,M,MS,Nephrologist,King Faisal Specialist Hospital & Research Centre
2017,Richard Black,M,Residency,Anatomy,Salamaniya Hospital
2018,Annette Miller,M,MBBS,Pediatrician,American Mission Hospital
2019,Jessica Davis,M,MS,Dermatologist,Mayo Clinic
2020,Nancy Vargas,M,Board Certified,Pediatrician,American Mission Hospital
2021,Robert Johnston,M,MS,Psychiatrist,St Thomas Hospital London
2022,Carla Campbell,M,MD,Anatomy,American Mission Hospital
2023,Anthony Mitchell,M,MS,Physiotherapist,Bahrain Defence Force Hospital
2024,Christopher Clayton,M,MBBS,Anatomy,King Faisal Specialist Hospital & Research Centre
2025,Katie Benson,M,MBBS,Physiotherapist,Emirates Hospital
2026,Holly Cooper,M,MS,Psychiatrist,Bahrain Defence Force Hospital
2027,Charlene Phelps,M,MBBS,Pediatrician,American Mission Hospital
2028,Dr. Michael Medina,M,Board Certified,Surgeon,Dar Al Shifa Hospital
2029,Daniel Garza DDS,M,D.M.,Surgeon,Bahrain Defence Force Hospital
2030,Linda Larsen,M,BPT,Anesthologist,Salamaniya Hospital
2031,Dwayne Sullivan,M,MS,Pediatrician,Emirates Hospital
2032,Michael Collier,M,MBBS,Surgeon,Bahrain Defence Force Hospital
2033,Tommy Richardson,M,Board Certified,Pediatrician,Bahrain Defence Force Hospital
2034,Matthew Wyatt,M,D.M.,Anesthologist,Bahrain Defence Force Hospital
2035,Rachel Lopez,M,MD,Anesthologist,Emirates Hospital
2036,Christopher Blake,M,MD,Dermatologist,Bahrain Defence Force Hospital
2037,Louis Nelson,M,Board Certified,Psychiatrist,Bahrain Defence Force Hospital
2038,Jennifer Marquez,M,MBBS,Surgeon,Mayo Clinic
2039,Scott Brown,M,D.M.,Physiotherapist,Emirates Hospital
2040,David Parker,M,D.M.,Physiotherapist,King Hamad University Hospital
2041,Larry Anderson MD,M,MD,Radiologist,Salamaniya Hospital
2042,John Young,M,MS,Nephrologist,Salamaniya Hospital
2043,Cody Mcbride,M,MS,Psychiatrist,Bahrain Defence Force Hospital
2044,Alexander Wilkerson,F,MS,Physiotherapist,Al-Hilal Hospital
2045,Travis Blake,M,D.M.,Radiologist,Dar Al Shifa Hospital
2046,Felicia Gillespie,M,Board Certified,Physiotherapist,Dar Al Shifa Hospital
2047,Christopher Walker,M,Board Certified,Physiotherapist,American Mission Hospital
2048,Samantha Garrett,M,MS,Radiologist,Mayo Clinic
2049,Jim Allen,M,MS,Physiotherapist,King Faisal Specialist Hospital & Research Centre
2050,Johnny Garcia,M,MS,Physiotherapist,Dar Al Shifa Hospital
2051,Stephen Johnson,M,BPT,Anesthologist,King Hamad University Hospital
2052,John Wise,M,Residency,Nephrologist,St Thomas Hospital London
2053,Hailey Johnson,M,MD,Psychiatrist,King Faisal Specialist Hospital & Research Centre
2054,Christopher Morris,M,BPT,Dermatologist,Mayo Clinic
2055,Juan Dougherty,F,D.M.,Anesthologist,King Hamad University Hospital
2056,Megan Cisneros,M,Board Certified,Psychiatrist,King Hamad University Hospital
2057,Elizabeth Macias,M,D.M.,Surgeon,Bahrain Defence Force Hospital
2058,Michael Underwood,M,Board Certified,Opthalmologist,King Faisal Specialist Hospital & Research Centre
2059,Robert Gibbs,M,Board Certified,Dermatologist,Emirates Hospital
2060,Maurice Hayes,M,MS,Dermatologist,King Hamad University Hospital
2061,Benjamin Edwards,M,MS,Opthalmologist,St Thomas Hospital London
2062,Julie Davis,F,Residency,Radiologist,Emirates Hospital
2063,Sara Cantrell,M,Residency,Dermatologist,Al-Hilal Hospital
2064,James Taylor,F,Residency,Opthalmologist,American Mission Hospital
2065,Raymond Salazar,M,MD,Anatomy,Mayo Clinic
2066,Marcus Garcia DDS,M,BPT,Nephrologist,Al-Hilal Hospital
2067,Lauren Brown,M,D.M.,Dermatologist,Al-Hilal Hospital
2068,Jennifer Travis,M,BPT,Anesthologist,King Hamad University Hospital
2069,Peggy Pitts,M,Residency,Physiotherapist,Mayo Clinic
2070,Erica Ali,M,MBBS,Pediatrician,King Faisal Specialist Hospital & Research Centre
2071,Michael Grant,M,Residency,Pediatrician,Al-Hilal Hospital
2072,Shannon Brooks,M,Board Certified,Nephrologist,St Thomas Hospital London
2073,Alex Hughes PhD,M,D.M.,Nephrologist,Dar Al Shifa Hospital
2074,Stephanie Elliott,M,MBBS,Pediatrician,Dar Al Shifa Hospital
2075,Antonio Carter,F,BPT,Nephrologist,Al-Hilal Hospital
2076,Julie Graves,M,MS,Radiologist,King Hamad University Hospital
2077,Amanda Scott,M,MBBS,Dermatologist,St Thomas Hospital London
2078,Donald Drake,M,MD,Radiologist,Emirates Hospital
2079,Thomas Bennett,M,BPT,Anatomy,Salamaniya Hospital
2080,Lindsey Gray,M,MBBS,Surgeon,King Faisal Specialist Hospital & Research Centre
2081,Brandon King,M,D.M.,Anesthologist,Al-Hilal Hospital
2082,Samantha Sutton,M,MS,Nephrologist,King Faisal Specialist Hospital & Research Centre
2083,Regina Graves,M,BPT,Pediatrician,St Thomas Hospital London
2084,Heather Costa,M,Residency,Nephrologist,King Hamad University Hospital
2085,Patrick Mooney,M,Residency,Anesthologist,St Thomas Hospital London
2086,Timothy Duffy,F,Board Certified,Physiotherapist,American Mission Hospital
2087,Sherry Martin,M,MD,Anatomy,Emirates Hospital
2088,Steven Sloan,M,BPT,Surgeon,Bahrain Defence Force Hospital
2089,Maria White,M,MBBS,Psychiatrist,Mayo Clinic
2090,Dennis Morse,F,MBBS,Opthalmologist,Bahrain Defence Force Hospital
2091,Danielle Barnes,M,MD,Anesthologist,Al-Hilal Hospital
2092,Jason Marshall,M,MBBS,Nephrologist,Dar Al Shifa Hospital
2093,Anthony Willis,M,Residency,Psychiatrist,Mayo Clinic
2094,Richard Sanders,M,MS,Radiologist,Dar Al Shifa Hospital
2095,Timothy Wilson,M,BPT,Opthalmologist,American Mission Hospital
2096,Ryan Phillips,M,D.M.,Dermatologist,St Thomas Hospital London
2097,William Jones,M,MBBS,Radiologist,Al-Hilal Hospital
2098,Randall Rios,M,BPT,Anesthologist,American Mission Hospital
2099,Miranda Jones,F,BPT,Nephrologist,Al-Hilal Hospital
2100,Christopher Le,M,D.M.,Physiotherapist,King Hamad University Hospital
2101,Allison Cameron,M,BPT,Anesthologist,Al-Hilal Hospital
2102,Tamara Salazar,F,BPT,Anatomy,St Thomas Hospital London
2103,Shannon Wilson,M,D.M.,Pediatrician,King Hamad University Hospital
2104,Michael Miller,M,MD,Physiotherapist,Bahrain Defence Force Hospital
2105,Michael Cox,M,MD,Surgeon,Emirates Hospital
2106,Gary Franklin,M,MBBS,Opthalmologist,Dar Al Shifa Hospital
2107,Emily Wallace,M,MD,Pediatrician,King Hamad University Hospital
2108,Mark Payne,M,MD,Anesthologist,Mayo Clinic
2109,Barbara Brock,M,MS,Nephrologist,Bahrain Defence Force Hospital
2110,John Ferguson,M,MBBS,Dermatologist,Al-Hilal Hospital
2111,Eric Adams,M,BPT,Pediatrician,American Mission Hospital
2112,Dr. Melanie Reed,M,BPT,Anatomy,King Hamad University Hospital
2113,Devon Schroeder,M,Residency,Surgeon,Emirates Hospital
2114,Carol Fox,M,Residency,Anatomy,King Hamad University Hospital
2115,Heather Walsh,M,Residency,Anesthologist,Al-Hilal Hospital
2116,Christina Black,F,BPT,Nephrologist,American Mission Hospital
2117,Molly Soto,F,Board Certified,Anesthologist,Dar Al Shifa Hospital
2118,Phillip Bailey,M,MD,Radiologist,Salamaniya Hospital
2119,Megan Collier,M,Board Certified,Radiologist,King Faisal Specialist Hospital & Research Centre
2120,Victoria Phillips,M,MBBS,Nephrologist,King Faisal Specialist Hospital & Research Centre
2121,Brittney Sanchez,M,D.M.,Physiotherapist,Salamaniya Hospital
2122,Derrick Hicks,M,BPT,Dermatologist,Emirates Hospital
2123,Anna Craig,M,MBBS,Physiotherapist,King Faisal Specialist Hospital & Research Centre
2124,Christina Sanchez,M,BPT,Nephrologist,St Thomas Hospital London
2125,Jose Smith,M,D.M.,Surgeon,Emirates Hospital
2126,Rhonda Jackson,M,Board Certified,Surgeon,Bahrain Defence Force Hospital
2127,Gregory Jones,M,MBBS,Pediatrician,King Hamad University Hospital
2128,Adam Holt,F,Board Certified,Surgeon,American Mission Hospital
2129,Katelyn Miller,M,MBBS,Anatomy,King Hamad University Hospital
2130,Randy Gonzales,M,BPT,Dermatologist,Salamaniya Hospital
2131,Mrs. Michelle Rodriguez,M,Residency,Pediatrician,King Faisal Specialist Hospital & Research Centre
2132,Andrew Smith,M,Board Certified,Radiologist,Emirates Hospital
2133,Karen Brown,F,Residency,Opthalmologist,Dar Al Shifa Hospital
2134,Mary Powell,M,MD,Psychiatrist,Emirates Hospital
2135,Natalie Cochran,M,Board Certified,Opthalmologist,Dar Al Shifa Hospital
2136,Gary Harris,M,D.M.,Anatomy,Salamaniya Hospital
2137,Samuel Dawson,F,MD,Anesthologist,King Faisal Specialist Hospital & Research Centre
2138,Jason Campbell,M,BPT,Pediatrician,Al-Hilal Hospital
2139,Kenneth Gonzalez,F,BPT,Pediatrician,St Thomas Hospital London
2140,Daniel Reed,F,MD,Pediatrician,King Faisal Specialist Hospital & Research Centre
2141,Candace Dickerson,M,BPT,Surgeon,Mayo Clinic
2142,Donna Avila,M,MS,Opthalmologist,Salamaniya Hospital
2143,Kerry Lynn,M,D.M.,Pediatrician,St Thomas Hospital London
2144,Troy White,M,MBBS,Physiotherapist,Mayo Clinic
2145,Adam Nelson,M,MD,Surgeon,American Mission Hospital
2146,Joseph Lee,M,Board Certified,Surgeon,King Faisal Specialist Hospital & Research Centre
2147,Yolanda Diaz,M,D.M.,Opthalmologist,American Mission Hospital
2148,Thomas Clark,M,MS,Dermatologist,Salamaniya Hospital
2149,Matthew George,M,MD,Anatomy,Emirates Hospital
2150,Samuel Jones,M,MS,Opthalmologist,Salamaniya Hospital
2151,Dr. Joseph Smith,F,BPT,Anesthologist,Mayo Clinic
2152,Carrie Harris,M,Residency,Pediatrician,St Thomas Hospital London
2153,Regina Murphy,M,Board Certified,Surgeon,Bahrain Defence Force Hospital
2154,Austin Chase,F,MD,Psychiatrist,King Hamad University Hospital
2155,Heather Watson,M,MS,Dermatologist,Mayo Clinic
2156,Courtney Adams,M,Board Certified,Anatomy,American Mission Hospital
2157,Alexander Willis PhD,M,MD,Physiotherapist,Al-Hilal Hospital
2158,David Harris,M,MD,Anatomy,Salamaniya Hospital
2159,Christopher Rice,M,MD,Anesthologist,King Hamad University Hospital
2160,Nathan Ochoa,F,MBBS,Surgeon,Salamaniya Hospital
2161,Rodney Wolfe,M,Residency,Physiotherapist,King Faisal Specialist Hospital & Research Centre
2162,Mary Rodriguez,M,D.M.,Radiologist,Mayo Clinic
2163,Jeffrey Hicks,M,D.M.,Surgeon,American Mission Hospital
2164,Tara Fields,M,MS,Surgeon,Mayo Clinic
2165,Teresa Silva,M,Residency,Nephrologist,Mayo Clinic
2166,Eric Alexander,M,MD,Pediatrician,Emirates Hospital
2167,Mr. Daniel Sherman,M,Board Certified,Opthalmologist,St Thomas Hospital London
2168,Mary Williams,M,MS,Anatomy,Emirates Hospital
