nurse_id,name,gender,doc_id,hosp_name
11304,Samantha Dyer,F,1896,Salamaniya Hospital
11305,Mia Fisher,F,882,Salamaniya Hospital
11306,Robert Gonzalez,F,985,Dar Al Shifa Hospital
11307,Edwin Huang,F,1784,Dar Al Shifa Hospital
11308,Robert Jackson,M,2454,Al-Hilal Hospital
11309,Michelle Robinson,F,1481,Emirates Hospital
11310,Jesus Henry,F,201,Emirates Hospital
11311,Joseph Taylor DVM,F,1415,Dar Al Shifa Hospital
11312,Crystal David,M,1797,St Thomas Hospital London
11313,Timothy Myers,F,124,King Hamad University Hospital
11314,Robert Vasquez,M,2335,American Mission Hospital
11315,Justin Kramer,M,1250,American Mission Hospital
11316,Heather Brady,F,82,Salamaniya Hospital
11317,Randy Carlson,F,1923,Salamaniya Hospital
11318,John Higgins,F,2925,Mayo Clinic
11319,Michael Wilson,F,789,Bahrain Defence Force Hospital
11320,Paul Chavez,M,2638,Mayo Clinic
11321,James Sims,F,138,St Thomas Hospital London
11322,Karen Bradshaw,F,808,King Hamad University Hospital
11323,Michael Smith,M,255,Emirates Hospital
11324,Jennifer Shah,F,1091,King Faisal Specialist Hospital & Research Centre
11325,Frances Brown,M,2546,American Mission Hospital
11326,Shannon Cannon,F,1844,Bahrain Defence Force Hospital
11327,Lisa Hill,M,102,Dar Al Shifa Hospital
11328,Julie Flores,F,1241,Emirates Hospital
11329,William Mueller,F,1180,Dar Al Shifa Hospital
11330,April Ramirez,F,2995,Mayo Clinic
11331,Patrick Gordon,F,370,American Mission Hospital
11332,Theresa Lamb,F,1868,King Faisal Specialist Hospital & Research Centre
11333,Timothy Foley,F,458,Mayo Clinic
11334,William Pennington,F,929,Emirates Hospital
11335,Tracy Douglas,F,2520,King Faisal Specialist Hospital & Research Centre
11336,William Frazier,M,577,Dar Al Shifa Hospital
11337,Lauren Harris,F,653,King Faisal Specialist Hospital & Research Centre
11338,Brittany Kennedy,M,2681,Salamaniya Hospital
11339,Brandon Taylor,F,20,King Hamad University Hospital
11340,Michael Brown,M,1968,Al-Hilal Hospital
11341,Kathleen Contreras,F,2090,Al-Hilal Hospital
11342,Shelley Townsend,F,812,St Thomas Hospital London
11343,Eric Ingram,M,1917,King Hamad University Hospital
11344,Stephanie Weaver,M,2194,Bahrain Defence Force Hospital
11345,Jason Jones,F,1547,King Faisal Specialist Hospital & Research Centre
11346,Kimberly Davis,F,149,St Thomas Hospital London
11347,Debra Smith,F,952,Mayo Clinic
11348,John Henderson,F,1271,King Hamad University Hospital
11349,Robert Perez,F,2295,Bahrain Defence Force Hospital
11350,Judith Hogan,F,1722,Emirates Hospital
11351,Mr. Mark Wright,F,918,King Hamad University Hospital
11352,Tyler Jones,F,808,King Hamad University Hospital
11353,Stephen Smith,F,1747,Al-Hilal Hospital
11354,Luis Woods,F,2954,Mayo Clinic
11355,Joseph Powell,F,2001,Mayo Clinic
11356,John Hunter,F,2385,Emirates Hospital
11357,Thomas Huber,F,1892,Dar Al Shifa Hospital
11358,Patricia Nguyen,M,1230,King Hamad University Hospital
11359,Peter Bailey,M,2814,Dar Al Shifa Hospital
11360,Cindy Lewis,F,2584,American Mission Hospital
11361,Jonathan Taylor,M,893,Salamaniya Hospital
11362,Nathan Stein,M,1424,Salamaniya Hospital
11363,Cassandra Cline,M,2362,St Thomas Hospital London
11364,Kristen Becker,F,926,American Mission Hospital
11365,Tina Davis,F,2016,Salamaniya Hospital
11366,John Gutierrez,M,2748,Dar Al Shifa Hospital
11367,Dean Perkins,F,2854,Al-Hilal Hospital
11368,Ann Bender,F,2542,St Thomas Hospital London
11369,Jonathan Wall,F,1442,Emirates Hospital
11370,Bryan Barr,F,2693,Mayo Clinic
11371,Jessica Torres,F,1135,Bahrain Defence Force Hospital
11372,Anthony Nguyen,F,1711,King Hamad University Hospital
11373,David Kent,F,2014,Mayo Clinic
11374,Marie Lewis,F,766,King Hamad University Hospital
11375,Kevin Allison,F,2750,Al-Hilal Hospital
11376,Chelsea Graham,F,1436,Dar Al Shifa Hospital
11377,Heather Johnson,M,102,Dar Al Shifa Hospital
11378,Jessica Singleton,F,178,Mayo Clinic
11379,Vincent Lopez,M,1570,Bahrain Defence Force Hospital
11380,Matthew Gutierrez,F,2989,King Hamad University Hospital
11381,William Johnson,F,2890,King Faisal Specialist Hospital & Research Centre
11382,Alyssa Gallegos,F,2858,Salamaniya Hospital
11383,Jennifer King,F,2145,King Faisal Specialist Hospital & Research Centre
11384,Mary Young,F,1837,Emirates Hospital
11385,Elizabeth Ayala,F,1758,Emirates Hospital
11386,Chelsea Torres,F,1299,Mayo Clinic
11387,David Evans,F,921,Salamaniya Hospital
11388,Kristen Berg,F,1291,Bahrain Defence Force Hospital
11389,David Warren,M,1325,King Faisal Specialist Hospital & Research Centre
11390,Rachel Cummings,F,2614,Salamaniya Hospital
11391,Thomas Gonzales,F,981,Salamaniya Hospital
11392,Susan Hammond,F,1251,Emirates Hospital
11393,Brandi Harris,F,1953,Emirates Hospital
11394,William Barton,M,2004,Mayo Clinic
11395,Jennifer Curry,F,2151,St Thomas Hospital London
11396,Janet Perkins,F,2062,Al-Hilal Hospital
11397,Heather Knight,F,2778,St Thomas Hospital London
11398,Katie French,F,2343,Salamaniya Hospital
11399,Nancy Palmer,F,1160,Mayo Clinic
11400,Shane Hamilton,F,1682,Mayo Clinic
11401,Samantha Baxter,F,1126,Salamaniya Hospital
11402,Julie Mcclain,F,283,Al-Hilal Hospital
11403,Mr. Christopher Mathews,M,1027,Bahrain Defence Force Hospital
11404,Terry Velasquez,M,1458,King Hamad University Hospital
11405,William Carter,M,2527,Bahrain Defence Force Hospital
11406,Tracy Price,F,1699,Mayo Clinic
11407,Stephanie Ross,F,2399,King Faisal Specialist Hospital & Research Centre
11408,Jason Barrett,F,60,Dar Al Shifa Hospital
11409,Timothy Chan,F,808,King Hamad University Hospital
11410,Lori Wong,F,1780,Bahrain Defence Force Hospital
11411,Randy Ramirez,M,2882,Salamaniya Hospital
11412,Amy Gonzalez,F,2171,Mayo Clinic
11413,Deborah Miller,M,2803,Bahrain Defence Force Hospital
11414,William Perez,F,2279,Bahrain Defence Force Hospital
11415,Shawna Wilson,M,2195,Salamaniya Hospital
11416,Gregory Romero,M,1687,American Mission Hospital
11417,John Duncan,F,1633,Dar Al Shifa Hospital
11418,Gabriel Baird,F,1086,Emirates Hospital
11419,Shaun Lawson,F,1920,Dar Al Shifa Hospital
11420,Brian Gonzalez,F,2096,Al-Hilal Hospital
11421,Jonathan Caldwell,F,385,Bahrain Defence Force Hospital
11422,Jeff Wagner,F,575,Dar Al Shifa Hospital
11423,Nina Mercado,F,278,Dar Al Shifa Hospital
11424,Denise Chan,F,2563,King Hamad University Hospital
11425,Brian Love,F,1142,Dar Al Shifa Hospital
11426,Amanda Sawyer,M,2041,Salamaniya Hospital
11427,Courtney Williams,F,742,King Faisal Specialist Hospital & Research Centre
11428,Barry Anderson,F,2266,American Mission Hospital
11429,Sherri Henson,F,1676,Bahrain Defence Force Hospital
11430,Randy Tyler,F,1546,King Hamad University Hospital
11431,Paul Sampson,F,2564,Emirates Hospital
11432,Joseph Fletcher,M,1077,Dar Al Shifa Hospital
11433,Heather Dyer,M,1361,Salamaniya Hospital
11434,Erin Tucker,F,285,Al-Hilal Hospital
11435,Joseph Booth,F,1289,American Mission Hospital
11436,Jeremy Griffin,F,284,Dar Al Shifa Hospital
11437,Eric King,F,2758,Al-Hilal Hospital
11438,David Hernandez,M,235,St Thomas Hospital London
11439,Kristin Santiago,F,984,Salamaniya Hospital
11440,Elizabeth Clarke,F,2395,Emirates Hospital
11441,Janet Mosley,F,2020,St Thomas Hospital London
11442,Marcus Burns,F,57,King Faisal Specialist Hospital & Research Centre
11443,Taylor Rogers,F,927,Mayo Clinic
11444,Allen Bates,F,775,King Hamad University Hospital
11445,Rebecca Smith,F,2757,Emirates Hospital
11446,Scott Howell,F,2200,King Hamad University Hospital
11447,Lisa Hill,F,783,Salamaniya Hospital
11448,Melissa King,F,1745,Dar Al Shifa Hospital
11449,Elizabeth Morgan,F,727,King Hamad University Hospital
11450,Matthew Jones,M,2579,Emirates Hospital
11451,George Wilson,M,120,Al-Hilal Hospital
11452,Matthew Perkins,F,1600,Salamaniya Hospital
11453,Kristy Henry,M,1607,Al-Hilal Hospital
11454,Gina Wilkerson,F,2579,Emirates Hospital
11455,Amy Garcia,F,1339,Mayo Clinic
11456,Courtney Estrada,F,1615,St Thomas Hospital London
11457,Robert Leonard,F,1407,King Faisal Specialist Hospital & Research Centre
11458,Roy Ramirez,F,1516,Bahrain Defence Force Hospital
11459,Larry Rodriguez,F,741,St Thomas Hospital London
11460,Laura Haynes,F,61,Al-Hilal Hospital
11461,Megan Miller,M,2892,American Mission Hospital
11462,Kevin Willis,F,1116,King Faisal Specialist Hospital & Research Centre
11463,Haley Young,F,1817,Salamaniya Hospital
11464,David Bryant,M,1237,Emirates Hospital
11465,Maria Gonzalez,F,2867,Bahrain Defence Force Hospital
11466,Stephen Sparks,F,2248,American Mission Hospital
11467,Crystal Thompson,F,1452,King Faisal Specialist Hospital & Research Centre
11468,Scott Armstrong,F,136,Mayo Clinic
11469,Patrick Colon,M,611,Emirates Hospital
11470,Laurie Simpson,M,219,King Hamad University Hospital
11471,Austin King,F,999,St Thomas Hospital London
11472,Carolyn Lewis,F,403,American Mission Hospital
11473,Jeffrey Stephens,F,1319,King Hamad University Hospital
11474,Thomas Gates,F,350,Dar Al Shifa Hospital
11475,Derrick Lambert,F,1621,King Faisal Specialist Hospital & Research Centre
11476,Kelsey Thomas,F,1531,Bahrain Defence Force Hospital
11477,Susan Ashley,F,1508,Dar Al Shifa Hospital
11478,Tim Guerrero,F,6,Al-Hilal Hospital
11479,Lauren Ball,F,247,Emirates Hospital
11480,Denise Kennedy,F,2939,Bahrain Defence Force Hospital
11481,Angela Elliott,M,620,Dar Al Shifa Hospital
11482,Andrew Gilbert,F,2963,Mayo Clinic
11483,Kelly Walker,F,2737,American Mission Hospital
11484,Christopher Taylor,F,848,American Mission Hospital
11485,Deborah Blake,F,1240,St Thomas Hospital London
11486,Matthew Foley,F,871,Salamaniya Hospital
11487,Matthew Williams,F,248,Emirates Hospital
11488,Douglas Evans,F,660,St Thomas Hospital London
11489,Michelle Hendrix,F,2121,Emirates Hospital
11490,Ronald Foster,F,352,King Faisal Specialist Hospital & Research Centre
11491,Richard Wiley,F,2552,Bahrain Defence Force Hospital
11492,Jeffery Cabrera,F,1150,American Mission Hospital
11493,Henry Hutchinson,F,2154,Mayo Clinic
11494,Jonathan Branch,M,485,American Mission Hospital
11495,Tonya Davenport,F,499,American Mission Hospital
11496,Gregory Villegas,F,543,Salamaniya Hospital
11497,Aaron Hughes,F,887,King Faisal Specialist Hospital & Research Centre
11498,Victor Cook,F,1022,King Hamad University Hospital
11499,Christopher Coffey MD,F,487,Mayo Clinic
11500,Marissa Bailey,F,1827,Bahrain Defence Force Hospital
11501,Lee Matthews,F,2671,Salamaniya Hospital
11502,William Castro,M,1307,Dar Al Shifa Hospital
11503,Katie Carter,F,471,Dar Al Shifa Hospital
11504,Kyle Taylor,M,1008,Salamaniya Hospital
11505,Ian Spence,F,1945,American Mission Hospital
11506,Richard Wright,F,2434,American Mission Hospital
11507,Courtney Wilson,F,2936,Mayo Clinic
11508,Monica Anderson,F,2332,St Thomas Hospital London
11509,Tracy Garcia,F,2870,American Mission Hospital
11510,Douglas Walker,F,1343,Mayo Clinic
11511,Tanya Deleon,M,1947,Al-Hilal Hospital
11512,Vanessa Brown,F,2025,Bahrain Defence Force Hospital
11513,Shawn Coleman,F,2173,King Hamad University Hospital
11514,Heather Taylor,M,245,King Hamad University Hospital
11515,Mrs. Virginia Campbell,F,2461,Al-Hilal Hospital
11516,Tammy Fitzgerald,F,2375,Salamaniya Hospital
11517,Gabriel Anderson,M,1074,American Mission Hospital
11518,Patrick Rodriguez,F,420,American Mission Hospital
11519,Luke Pham,F,458,Mayo Clinic
11520,Jason Shannon,F,29,King Faisal Specialist Hospital & Research Centre
11521,David Murphy,F,2958,Mayo Clinic
11522,Kathleen Green,F,553,Dar Al Shifa Hospital
11523,Ricardo Brown,M,2161,Mayo Clinic
11524,Susan Lewis,M,213,King Hamad University Hospital
11525,Justin Perry,F,1337,King Faisal Specialist Hospital & Research Centre
11526,Cynthia Hernandez,F,11,American Mission Hospital
11527,Christopher Krause,M,2492,Salamaniya Hospital
11528,Adam Wade,F,1525,King Hamad University Hospital
11529,Jeff Gibson,F,2170,Dar Al Shifa Hospital
11530,Donald Hart,F,286,St Thomas Hospital London
11531,Hector Jones,F,2981,Mayo Clinic
11532,Courtney Anderson,F,988,American Mission Hospital
11533,John Neal,F,1697,American Mission Hospital
11534,Valerie Bernard,F,2722,American Mission Hospital
11535,Jeffrey Mcmahon,F,1808,Mayo Clinic
11536,Phyllis Martin,F,1605,Al-Hilal Hospital
11537,Melissa Hogan,F,1027,Bahrain Defence Force Hospital
11538,Kelsey Farrell,M,326,Dar Al Shifa Hospital
11539,David Jones,F,1755,Bahrain Defence Force Hospital
11540,Robert Howell,F,1950,Al-Hilal Hospital
11541,Kathryn Phelps,M,1577,American Mission Hospital
11542,Timothy Flores,F,1387,Mayo Clinic
11543,Elizabeth Sanchez,F,915,Bahrain Defence Force Hospital
11544,Taylor Watkins,F,56,Dar Al Shifa Hospital
11545,Catherine Fletcher,F,1390,Emirates Hospital
11546,William Fuller,M,2762,American Mission Hospital
11547,Claire Barnett,F,1767,King Faisal Specialist Hospital & Research Centre
11548,Matthew Stewart,F,931,St Thomas Hospital London
11549,Amanda Valdez,F,38,Bahrain Defence Force Hospital
11550,Brenda Webb,F,1232,Mayo Clinic
11551,Darlene Smith,F,2505,King Faisal Specialist Hospital & Research Centre
11552,David Smith,M,2547,American Mission Hospital
11553,Joe Boyd,F,983,St Thomas Hospital London
11554,Dawn Scott,F,287,Mayo Clinic
11555,Michelle Combs,M,1719,Emirates Hospital
11556,Mark Hicks,M,2400,St Thomas Hospital London
11557,James Gallegos,F,1882,American Mission Hospital
11558,Michael Flynn,F,219,King Hamad University Hospital
11559,Meghan Barnes,M,699,Emirates Hospital
11560,Thomas Mitchell,F,1667,Dar Al Shifa Hospital
11561,Dr. John Cameron,M,2724,American Mission Hospital
11562,Brittany Porter,F,1584,Mayo Clinic
11563,Amanda Wood,F,1335,King Faisal Specialist Hospital & Research Centre
11564,Kelly Melendez,F,1742,Emirates Hospital
11565,Randy Torres,F,1675,Emirates Hospital
11566,Jessica Snyder,F,2816,Mayo Clinic
11567,Hector Adkins,F,2534,Bahrain Defence Force Hospital
11568,Kevin Velasquez,F,2866,American Mission Hospital
11569,Derek Preston,F,326,Dar Al Shifa Hospital
11570,Richard Johnson,F,1376,Salamaniya Hospital
11571,Dana Larson,M,1833,Al-Hilal Hospital
11572,Mrs. Katherine Martinez,F,763,Mayo Clinic
11573,Ethan Martinez,F,2085,American Mission Hospital
11574,Evan Ortiz,F,1767,King Faisal Specialist Hospital & Research Centre
11575,Hannah Green,F,651,Emirates Hospital
11576,Randall Lee III,F,953,Bahrain Defence Force Hospital
11577,Julian Watts,F,1694,Al-Hilal Hospital
11578,Linda Vazquez,F,222,Bahrain Defence Force Hospital
11579,Susan Solis,F,475,King Faisal Specialist Hospital & Research Centre
11580,Victoria Chung,F,2586,American Mission Hospital
11581,Rhonda Mcconnell,F,167,Mayo Clinic
11582,Dave Green,F,2801,American Mission Hospital
11583,James Burnett,F,512,King Faisal Specialist Hospital & Research Centre
11584,Kevin Ortiz,F,357,American Mission Hospital
11585,Rodney Parsons,F,587,St Thomas Hospital London
11586,Raymond Taylor,F,170,Emirates Hospital
11587,Harold Johnson,M,100,Mayo Clinic
11588,James Bailey,F,2556,American Mission Hospital
11589,Dale Baker,F,2391,Bahrain Defence Force Hospital
11590,Michael Taylor,M,1318,Al-Hilal Hospital
11591,Andrew Bell,F,2060,St Thomas Hospital London
11592,Sara Farmer,F,805,King Faisal Specialist Hospital & Research Centre
11593,Olivia Nelson,F,2748,Dar Al Shifa Hospital
11594,Lauren Mitchell,F,165,St Thomas Hospital London
11595,Garrett Wilkinson,F,1083,Al-Hilal Hospital
11596,George Morgan,F,1574,Bahrain Defence Force Hospital
11597,Michael Escobar,F,1557,Dar Al Shifa Hospital
11598,Kara Salinas,F,174,Mayo Clinic
11599,Robert Park,M,753,Al-Hilal Hospital
11600,Renee Kent,F,1953,Emirates Hospital
11601,Brian Washington,M,1679,Al-Hilal Hospital
11602,Phillip Farmer,F,761,Bahrain Defence Force Hospital
11603,Thomas White,F,1701,Bahrain Defence Force Hospital
11604,Pamela Lopez,F,860,Emirates Hospital
11605,Nichole Davies,F,2195,Salamaniya Hospital
11606,Cameron Smith,F,1090,St Thomas Hospital London
11607,Nicholas Gray,F,2232,St Thomas Hospital London
11608,Victor Ryan,F,2506,Emirates Hospital
11609,Kimberly Gonzalez,M,1264,American Mission Hospital
11610,Jerry Wheeler,F,1321,Al-Hilal Hospital
11611,Ana Ortega,F,1165,Al-Hilal Hospital
11612,Matthew Anderson,F,1548,King Hamad University Hospital
11613,John Holt,F,2650,King Hamad University Hospital
11614,Lisa Spencer,F,2561,Al-Hilal Hospital
11615,James Martinez,F,1774,Bahrain Defence Force Hospital
11616,Lori Knight,M,2708,King Hamad University Hospital
11617,Joseph King,F,1798,Al-Hilal Hospital
11618,John Abbott,F,215,American Mission Hospital
11619,Matthew Gardner,F,2231,Mayo Clinic
11620,Alan Perez,M,213,King Hamad University Hospital
11621,Michael Carpenter,M,2183,American Mission Hospital
11622,Dr. Nicholas Gonzalez II,M,2185,Bahrain Defence Force Hospital
11623,Kurt Stone,F,946,Mayo Clinic
11624,Paula Mason,M,611,Emirates Hospital
11625,Kara Hoover,F,657,Salamaniya Hospital
11626,Sarah Harris,F,1251,Emirates Hospital
11627,Evan Ellis,F,524,St Thomas Hospital London
11628,Kevin Shannon,F,278,Dar Al Shifa Hospital
11629,Laura Schmidt,F,1939,Al-Hilal Hospital
11630,John Mosley,F,510,Emirates Hospital
11631,Lisa Rogers,F,2456,Salamaniya Hospital
11632,Angela Jones,F,904,Dar Al Shifa Hospital
11633,Shane White,F,1538,Mayo Clinic
11634,Heather Vincent,F,1172,Mayo Clinic
11635,Joseph Velazquez,F,2392,Emirates Hospital
11636,Gregory Perez,F,1292,Mayo Clinic
11637,Stephanie Ross,F,2037,Mayo Clinic
11638,Cindy Burgess,M,1038,King Faisal Specialist Hospital & Research Centre
11639,Cory Long,F,1919,King Faisal Specialist Hospital & Research Centre
11640,Edwin Greer,F,450,St Thomas Hospital London
11641,Ashley Erickson,F,2525,Mayo Clinic
11642,Tracy Nichols,F,1030,Dar Al Shifa Hospital
11643,Brad Reynolds,F,1810,Mayo Clinic
11644,Michael Johnson,F,355,Bahrain Defence Force Hospital
11645,Donald Rodriguez,F,1250,American Mission Hospital
11646,Joseph Lopez,F,2449,King Hamad University Hospital
11647,Susan Wilson,M,1723,Mayo Clinic
11648,Brian Dixon,F,2187,King Faisal Specialist Hospital & Research Centre
11649,George Martinez,F,1537,King Hamad University Hospital
11650,Sarah Rogers,F,997,King Faisal Specialist Hospital & Research Centre
11651,Jennifer Taylor,M,1642,Bahrain Defence Force Hospital
11652,Anna Olson,F,15,Dar Al Shifa Hospital
11653,John Miller,M,526,Dar Al Shifa Hospital
11654,Sara Wood,M,2748,Dar Al Shifa Hospital
11655,Lisa Noble,F,701,Emirates Hospital
11656,Sydney Martinez,F,2630,American Mission Hospital
